epoch,accuracy,loss,val_accuracy,val_loss
74,0.9856114983558655,0.08289824426174164,0.9698492288589478,0.13147543370723724
75,0.9881808757781982,0.07216562330722809,0.9648241400718689,0.16941407322883606
76,0.9856114983558655,0.07039447873830795,0.9698492288589478,0.15633445978164673
77,0.9886947870254517,0.07267560064792633,0.9648241400718689,0.1724700629711151
78,0.9912641048431396,0.06762035191059113,0.9597989916801453,0.17180068790912628
79,0.9922918677330017,0.06380338221788406,0.9597989916801453,0.1699213683605194
80,0.9912641048431396,0.062133342027664185,0.9597989916801453,0.19409707188606262
81,0.9845837354660034,0.08514142036437988,0.9698492288589478,0.18244412541389465
82,0.9892086386680603,0.08052725344896317,0.9748743772506714,0.1407327651977539
83,0.9912641048431396,0.06934409588575363,0.9698492288589478,0.14576396346092224
84,0.9922918677330017,0.0620805062353611,0.9748743772506714,0.15447598695755005
85,0.9912641048431396,0.05999895557761192,0.9748743772506714,0.14083708822727203
86,0.9917780160903931,0.066890187561512,0.979899525642395,0.14929614961147308
87,0.9917780160903931,0.05654645338654518,0.9698492288589478,0.15409855544567108
88,0.9938334822654724,0.052962519228458405,0.9748743772506714,0.13726235926151276
89,0.9912641048431396,0.06598031520843506,0.979899525642395,0.14141517877578735
